0.0	4.7024903E-5	
2.5E-6	4.7024903E-5	
5.0E-6	4.7024903E-5	
7.5E-6	4.7024903E-5	
1.0E-5	4.7024903E-5	
1.25E-5	4.702784E-5	
1.5E-5	4.703078E-5	
1.75E-5	4.7033715E-5	
2.0E-5	4.7036654E-5	
2.25E-5	4.7039593E-5	
2.5E-5	4.704253E-5	
2.75E-5	4.704547E-5	
3.0E-5	4.704841E-5	
3.25E-5	4.705135E-5	
3.5E-5	4.705429E-5	
3.75E-5	4.705723E-5	
4.0E-5	4.7060174E-5	
4.25E-5	4.7063113E-5	
4.5E-5	4.7066056E-5	
4.75E-5	4.7069E-5	
5.0E-5	4.7071942E-5	
5.25E-5	4.7074886E-5	
5.5E-5	4.707783E-5	
5.75E-5	4.708077E-5	
6.0E-5	4.7083715E-5	
6.25E-5	4.708666E-5	
6.5E-5	4.7089605E-5	
6.75E-5	4.709255E-5	
7.0E-5	4.7095495E-5	
7.25E-5	4.709844E-5	
7.5E-5	4.710139E-5	
7.75E-5	4.7104335E-5	
8.0E-5	4.710728E-5	
8.25E-5	4.711023E-5	
8.5E-5	4.7113175E-5	
8.75E-5	4.7116126E-5	
9.0E-5	4.7119072E-5	
9.25E-5	4.7122023E-5	
9.5E-5	4.7124973E-5	
9.75E-5	4.712792E-5	
1.0E-4	4.713087E-5	
1.025E-4	4.713382E-5	
1.05E-4	4.713677E-5	
1.075E-4	4.7139725E-5	
1.1E-4	4.7142676E-5	
1.125E-4	4.7145626E-5	
1.15E-4	4.714858E-5	
1.175E-4	4.715153E-5	
1.2E-4	4.7154484E-5	
1.225E-4	4.715744E-5	
1.25E-4	4.7160393E-5	
1.275E-4	4.7163347E-5	
1.3E-4	4.71663E-5	
1.325E-4	4.7169255E-5	
1.35E-4	4.7172212E-5	
1.375E-4	4.7175166E-5	
1.4E-4	4.717812E-5	
1.425E-4	4.7181078E-5	
1.45E-4	4.7184036E-5	
1.475E-4	4.7186993E-5	
1.5E-4	4.718995E-5	
1.525E-4	4.719291E-5	
1.55E-4	4.7195867E-5	
1.575E-4	4.7198824E-5	
1.6E-4	4.7201782E-5	
1.625E-4	4.7204743E-5	
1.65E-4	4.72077E-5	
1.675E-4	4.7210662E-5	
1.7E-4	4.7213623E-5	
1.725E-4	4.721658E-5	
1.75E-4	4.7219542E-5	
1.775E-4	4.7222504E-5	
1.8E-4	4.722547E-5	
1.825E-4	4.722843E-5	
1.85E-4	4.723139E-5	
1.875E-4	4.7234356E-5	
1.9E-4	4.7237318E-5	
1.925E-4	4.7240283E-5	
1.95E-4	4.7243248E-5	
1.975E-4	4.724621E-5	
2.0E-4	4.7249174E-5	
2.025E-4	4.725214E-5	
2.05E-4	4.7255107E-5	
2.075E-4	4.7258072E-5	
2.1E-4	4.7261037E-5	
2.125E-4	4.7264006E-5	
2.15E-4	4.726697E-5	
2.175E-4	4.726994E-5	
2.2E-4	4.7272908E-5	
2.225E-4	4.7275877E-5	
2.25E-4	4.7278845E-5	
2.275E-4	4.7281814E-5	
2.3E-4	4.7284782E-5	
2.325E-4	4.728775E-5	
2.35E-4	4.729072E-5	
2.375E-4	4.729369E-5	
2.4E-4	4.7296664E-5	
2.425E-4	4.7299633E-5	
2.45E-4	4.7302605E-5	
2.475E-4	4.7305577E-5	
2.5E-4	4.730855E-5	
2.525E-4	4.731152E-5	
2.55E-4	4.7314494E-5	
2.575E-4	4.731747E-5	
2.6E-4	4.732044E-5	
2.625E-4	4.7323414E-5	
2.65E-4	4.732639E-5	
2.675E-4	4.7329366E-5	
2.7E-4	4.733234E-5	
2.725E-4	4.7335318E-5	
2.75E-4	4.7338293E-5	
2.775E-4	4.734127E-5	
2.8E-4	4.7344245E-5	
2.825E-4	4.734722E-5	
2.85E-4	4.73502E-5	
2.875E-4	4.7353176E-5	
2.9E-4	4.7356156E-5	
2.925E-4	4.7359135E-5	
2.95E-4	4.736211E-5	
2.975E-4	4.736509E-5	
3.0E-4	4.736807E-5	
3.025E-4	4.7371053E-5	
3.05E-4	4.7374033E-5	
3.075E-4	4.7377012E-5	
3.1E-4	4.7379996E-5	
3.125E-4	4.7382975E-5	
3.15E-4	4.7385958E-5	
3.175E-4	4.738894E-5	
3.2E-4	4.7391924E-5	
3.225E-4	4.7394904E-5	
